,Unnamed: 0,location,capital,lat,lon,year,month,new_cases,date,richter,date-2
9106,9106,Tunisia,Tunis,36.5,10.11,2020,11,251980,11/1/2020,6,20-Nov
9107,9107,Tunisia,Tunis,36.5,10.11,2020,12,320840,12/1/2020,6,20-Dec
9108,9108,Tunisia,Tunis,36.5,10.11,2021,1,667370,1/1/2021,6,21-Jan
9109,9109,Tunisia,Tunis,36.5,10.11,2021,2,294750,2/1/2021,6,21-Feb
9110,9110,Tunisia,Tunis,36.5,10.11,2021,3,294070,3/1/2021,6,21-Mar
9111,9111,Tunisia,Tunis,36.5,10.11,2021,4,576710,4/1/2021,6,21-Apr
9112,9112,Tunisia,Tunis,36.5,10.11,2021,5,356630,5/1/2021,6,21-May
9113,9113,Tunisia,Tunis,36.5,10.11,2021,6,747560,6/1/2021,6,21-Jun
9114,9114,Tunisia,Tunis,36.5,10.11,2021,7,1096360,7/1/2021,7,21-Jul
9115,9115,Tunisia,Tunis,36.5,10.11,2021,8,679820,8/1/2021,6,21-Aug
9116,9116,Tunisia,Tunis,36.5,10.11,2021,9,449270,9/1/2021,6,21-Sep
9117,9117,Tunisia,Tunis,36.5,10.11,2021,10,245300,10/1/2021,6,21-Oct
9118,9118,Tunisia,Tunis,36.5,10.11,2021,11,235940,11/1/2021,6,21-Nov
9119,9119,Tunisia,Tunis,36.5,10.11,2021,12,231880,12/1/2021,6,21-Dec
9120,9120,Tunisia,Tunis,36.5,10.11,2022,1,1632370,1/1/2022,7,22-Jan
9121,9121,Tunisia,Tunis,36.5,10.11,2022,2,349010,2/1/2022,6,22-Feb
9122,9122,Tunisia,Tunis,36.5,10.11,2022,3,270290,3/1/2022,6,22-Mar
9123,9123,Tunisia,Tunis,36.5,10.11,2022,4,103200,4/1/2022,6,22-Apr
9124,9124,Tunisia,Tunis,36.5,10.11,2022,5,149480,5/1/2022,6,22-May
9125,9125,Tunisia,Tunis,36.5,10.11,2022,6,301680,6/1/2022,6,22-Jun
9126,9126,Tunisia,Tunis,36.5,10.11,2022,7,467150,7/1/2022,6,22-Jul
9127,9127,Tunisia,Tunis,36.5,10.11,2022,8,237590,8/1/2022,6,22-Aug
9128,9128,Tunisia,Tunis,36.5,10.11,2022,9,86050,9/1/2022,5,22-Sep
9129,9129,Tunisia,Tunis,36.5,10.11,2022,10,107800,10/1/2022,6,22-Oct
9130,9130,Tunisia,Tunis,36.5,10.11,2022,11,107630,11/1/2022,6,22-Nov
9131,9131,Tunisia,Tunis,36.5,10.11,2022,12,402130,12/1/2022,6,22-Dec
9132,9132,Tunisia,Tunis,36.5,10.11,2023,1,26270,1/1/2023,5,23-Jan
9133,9133,Tunisia,Tunis,36.5,10.11,2023,2,4850,2/1/2023,4,23-Feb
9134,9134,Tunisia,Tunis,36.5,10.11,2023,3,0,3/1/2023,0,23-Mar
9135,9135,Tunisia,Tunis,36.5,10.11,2023,4,740,4/1/2023,3,23-Apr
9136,9136,Tunisia,Tunis,36.5,10.11,2023,5,0,5/1/2023,0,23-May
9137,9137,Tunisia,Tunis,36.5,10.11,2023,6,0,6/1/2023,0,23-Jun
9138,9138,Tunisia,Tunis,36.5,10.11,2023,7,1210,7/1/2023,4,23-Jul
9139,9139,Tunisia,Tunis,36.5,10.11,2023,8,0,8/1/2023,0,23-Aug
9140,9140,Tunisia,Tunis,36.5,10.11,2023,9,0,9/1/2023,0,23-Sep
9141,9141,Tunisia,Tunis,36.5,10.11,2023,10,840,10/1/2023,3,23-Oct
9142,9142,Tunisia,Tunis,36.5,10.11,2023,11,0,11/1/2023,0,23-Nov
9143,9143,Tunisia,Tunis,36.5,10.11,2023,12,0,12/1/2023,0,23-Dec
9144,9144,Turkey,Ankara,39.57,32.54,2020,1,425460,1/1/2020,6,20-Jan
9145,9145,Turkey,Ankara,39.57,32.54,2020,2,446610,2/1/2020,6,20-Feb
9146,9146,Turkey,Ankara,39.57,32.54,2020,3,588880,3/1/2020,6,20-Mar
9147,9147,Turkey,Ankara,39.57,32.54,2020,4,1092680,4/1/2020,7,20-Apr
9148,9148,Turkey,Ankara,39.57,32.54,2020,5,681730,5/1/2020,6,20-May
9149,9149,Turkey,Ankara,39.57,32.54,2020,6,691330,6/1/2020,6,20-Jun
9150,9150,Turkey,Ankara,39.57,32.54,2020,7,648050,7/1/2020,6,20-Jul
9151,9151,Turkey,Ankara,39.57,32.54,2020,8,739980,8/1/2020,6,20-Aug
9152,9152,Turkey,Ankara,39.57,32.54,2020,9,754190,9/1/2020,6,20-Sep
9153,9153,Turkey,Ankara,39.57,32.54,2020,10,533170,10/1/2020,6,20-Oct
9154,9154,Turkey,Ankara,39.57,32.54,2020,11,2813640,11/1/2020,7,20-Nov
9155,9155,Turkey,Ankara,39.57,32.54,2020,12,4438550,12/1/2020,7,20-Dec
9156,9156,Turkey,Ankara,39.57,32.54,2021,1,3679570,1/1/2021,7,21-Jan
9157,9157,Turkey,Ankara,39.57,32.54,2021,2,3664800,2/1/2021,7,21-Feb
9158,9158,Turkey,Ankara,39.57,32.54,2021,3,7026780,3/1/2021,7,21-Mar
9159,9159,Turkey,Ankara,39.57,32.54,2021,4,11570470,4/1/2021,8,21-Apr
9160,9160,Turkey,Ankara,39.57,32.54,2021,5,4115100,5/1/2021,7,21-May
9161,9161,Turkey,Ankara,39.57,32.54,2021,6,3392350,6/1/2021,7,21-Jun
9162,9162,Turkey,Ankara,39.57,32.54,2021,7,4825160,7/1/2021,7,21-Jul
9163,9163,Turkey,Ankara,39.57,32.54,2021,8,6139280,8/1/2021,7,21-Aug
9164,9164,Turkey,Ankara,39.57,32.54,2021,9,7354330,9/1/2021,7,21-Sep
9165,9165,Turkey,Ankara,39.57,32.54,2021,10,7589160,10/1/2021,7,21-Oct
9166,9166,Turkey,Ankara,39.57,32.54,2021,11,6651770,11/1/2021,7,21-Nov
9167,9167,Turkey,Ankara,39.57,32.54,2021,12,6730210,12/1/2021,7,21-Dec
9168,9168,Turkey,Ankara,39.57,32.54,2022,1,16382700,1/1/2022,8,22-Jan
9169,9169,Turkey,Ankara,39.57,32.54,2022,2,15490510,2/1/2022,8,22-Feb
9170,9170,Turkey,Ankara,39.57,32.54,2022,3,5383580,3/1/2022,7,22-Mar
9171,9171,Turkey,Ankara,39.57,32.54,2022,4,3805290,4/1/2022,7,22-Apr
9172,9172,Turkey,Ankara,39.57,32.54,2022,5,2389960,5/1/2022,7,22-May
9173,9173,Turkey,Ankara,39.57,32.54,2022,6,6475420,6/1/2022,7,22-Jun
9174,9174,Turkey,Ankara,39.57,32.54,2022,7,9141370,7/1/2022,7,22-Jul
9175,9175,Turkey,Ankara,39.57,32.54,2022,8,5993710,8/1/2022,7,22-Aug
9176,9176,Turkey,Ankara,39.57,32.54,2022,9,2562010,9/1/2022,7,22-Sep
9177,9177,Turkey,Ankara,39.57,32.54,2022,10,2239130,10/1/2022,7,22-Oct
9178,9178,Turkey,Ankara,39.57,32.54,2022,11,2354860,11/1/2022,7,22-Nov
9179,9179,Turkey,Ankara,39.57,32.54,2022,12,2152340,12/1/2022,7,22-Dec
9180,9180,Turkey,Ankara,39.57,32.54,2023,1,1230840,1/1/2023,7,23-Jan
9181,9181,Turkey,Ankara,39.57,32.54,2023,2,0,2/1/2023,0,23-Feb
9182,9182,Turkey,Ankara,39.57,32.54,2023,3,0,3/1/2023,0,23-Mar
9183,9183,Turkey,Ankara,39.57,32.54,2023,4,0,4/1/2023,0,23-Apr
9184,9184,Turkey,Ankara,39.57,32.54,2023,5,0,5/1/2023,0,23-May
9185,9185,Turkey,Ankara,39.57,32.54,2023,6,0,6/1/2023,0,23-Jun
9186,9186,Turkey,Ankara,39.57,32.54,2023,7,0,7/1/2023,0,23-Jul
9187,9187,Turkey,Ankara,39.57,32.54,2023,8,0,8/1/2023,0,23-Aug
9188,9188,Turkey,Ankara,39.57,32.54,2023,9,0,9/1/2023,0,23-Sep
9189,9189,Turkey,Ankara,39.57,32.54,2023,10,0,10/1/2023,0,23-Oct
9190,9190,Turkey,Ankara,39.57,32.54,2023,11,0,11/1/2023,0,23-Nov
9191,9191,Turkey,Ankara,39.57,32.54,2023,12,0,12/1/2023,0,23-Dec
9192,9192,Turkmenistan,Ashgabat,38,57.5,2021,1,0,1/1/2021,0,21-Jan
9193,9193,Turkmenistan,Ashgabat,38,57.5,2021,2,0,2/1/2021,0,21-Feb
9194,9194,Turkmenistan,Ashgabat,38,57.5,2021,3,0,3/1/2021,0,21-Mar
9195,9195,Turkmenistan,Ashgabat,38,57.5,2021,4,0,4/1/2021,0,21-Apr
9196,9196,Turkmenistan,Ashgabat,38,57.5,2021,5,0,5/1/2021,0,21-May
9197,9197,Turkmenistan,Ashgabat,38,57.5,2021,6,0,6/1/2021,0,21-Jun
9198,9198,Turkmenistan,Ashgabat,38,57.5,2021,7,0,7/1/2021,0,21-Jul
9199,9199,Turkmenistan,Ashgabat,38,57.5,2021,8,0,8/1/2021,0,21-Aug
9200,9200,Turkmenistan,Ashgabat,38,57.5,2021,9,0,9/1/2021,0,21-Sep
9201,9201,Turkmenistan,Ashgabat,38,57.5,2021,10,0,10/1/2021,0,21-Oct
9202,9202,Turkmenistan,Ashgabat,38,57.5,2021,11,0,11/1/2021,0,21-Nov
9203,9203,Turkmenistan,Ashgabat,38,57.5,2021,12,0,12/1/2021,0,21-Dec
9204,9204,Turkmenistan,Ashgabat,38,57.5,2022,1,0,1/1/2022,0,22-Jan
9205,9205,Turkmenistan,Ashgabat,38,57.5,2022,2,0,2/1/2022,0,22-Feb
9206,9206,Turkmenistan,Ashgabat,38,57.5,2022,3,0,3/1/2022,0,22-Mar
9207,9207,Turkmenistan,Ashgabat,38,57.5,2022,4,0,4/1/2022,0,22-Apr
9208,9208,Turkmenistan,Ashgabat,38,57.5,2022,5,0,5/1/2022,0,22-May
9209,9209,Turkmenistan,Ashgabat,38,57.5,2022,6,0,6/1/2022,0,22-Jun
9210,9210,Turkmenistan,Ashgabat,38,57.5,2022,7,0,7/1/2022,0,22-Jul
9211,9211,Turkmenistan,Ashgabat,38,57.5,2022,8,0,8/1/2022,0,22-Aug
9212,9212,Turkmenistan,Ashgabat,38,57.5,2022,9,0,9/1/2022,0,22-Sep
9213,9213,Turkmenistan,Ashgabat,38,57.5,2022,10,0,10/1/2022,0,22-Oct
9214,9214,Turkmenistan,Ashgabat,38,57.5,2022,11,0,11/1/2022,0,22-Nov
9215,9215,Turkmenistan,Ashgabat,38,57.5,2022,12,0,12/1/2022,0,22-Dec
9216,9216,Tuvalu,Funafuti,-8.31,179.13,2021,1,0,1/1/2021,0,21-Jan
9217,9217,Tuvalu,Funafuti,-8.31,179.13,2021,2,0,2/1/2021,0,21-Feb
9218,9218,Tuvalu,Funafuti,-8.31,179.13,2021,3,0,3/1/2021,0,21-Mar
9219,9219,Tuvalu,Funafuti,-8.31,179.13,2021,4,0,4/1/2021,0,21-Apr
9220,9220,Tuvalu,Funafuti,-8.31,179.13,2021,5,0,5/1/2021,0,21-May
9221,9221,Tuvalu,Funafuti,-8.31,179.13,2021,6,0,6/1/2021,0,21-Jun
9222,9222,Tuvalu,Funafuti,-8.31,179.13,2021,7,0,7/1/2021,0,21-Jul
9223,9223,Tuvalu,Funafuti,-8.31,179.13,2021,8,0,8/1/2021,0,21-Aug
9224,9224,Tuvalu,Funafuti,-8.31,179.13,2021,9,0,9/1/2021,0,21-Sep
9225,9225,Tuvalu,Funafuti,-8.31,179.13,2021,10,0,10/1/2021,0,21-Oct
9226,9226,Tuvalu,Funafuti,-8.31,179.13,2021,11,0,11/1/2021,0,21-Nov
9227,9227,Tuvalu,Funafuti,-8.31,179.13,2021,12,0,12/1/2021,0,21-Dec
9228,9228,Tuvalu,Funafuti,-8.31,179.13,2022,1,0,1/1/2022,0,22-Jan
9229,9229,Tuvalu,Funafuti,-8.31,179.13,2022,2,0,2/1/2022,0,22-Feb
9230,9230,Tuvalu,Funafuti,-8.31,179.13,2022,3,0,3/1/2022,0,22-Mar
9231,9231,Tuvalu,Funafuti,-8.31,179.13,2022,4,0,4/1/2022,0,22-Apr
9232,9232,Tuvalu,Funafuti,-8.31,179.13,2022,5,1430,5/1/2022,4,22-May
9233,9233,Tuvalu,Funafuti,-8.31,179.13,2022,6,0,6/1/2022,0,22-Jun
9234,9234,Tuvalu,Funafuti,-8.31,179.13,2022,7,0,7/1/2022,0,22-Jul
9235,9235,Tuvalu,Funafuti,-8.31,179.13,2022,8,170,8/1/2022,3,22-Aug
9236,9236,Tuvalu,Funafuti,-8.31,179.13,2022,9,3030,9/1/2022,4,22-Sep
9237,9237,Tuvalu,Funafuti,-8.31,179.13,2022,10,30,10/1/2022,2,22-Oct
9238,9238,Tuvalu,Funafuti,-8.31,179.13,2022,11,23620,11/1/2022,5,22-Nov
9239,9239,Tuvalu,Funafuti,-8.31,179.13,2022,12,0,12/1/2022,0,22-Dec
9240,9240,Tuvalu,Funafuti,-8.31,179.13,2023,1,0,1/1/2023,0,23-Jan
9241,9241,Tuvalu,Funafuti,-8.31,179.13,2023,2,0,2/1/2023,0,23-Feb
9242,9242,Tuvalu,Funafuti,-8.31,179.13,2023,3,0,3/1/2023,0,23-Mar
9243,9243,Tuvalu,Funafuti,-8.31,179.13,2023,4,0,4/1/2023,0,23-Apr
9244,9244,Tuvalu,Funafuti,-8.31,179.13,2023,5,0,5/1/2023,0,23-May
9245,9245,Tuvalu,Funafuti,-8.31,179.13,2023,6,0,6/1/2023,0,23-Jun
9246,9246,Tuvalu,Funafuti,-8.31,179.13,2023,7,0,7/1/2023,0,23-Jul
9247,9247,Tuvalu,Funafuti,-8.31,179.13,2023,8,0,8/1/2023,0,23-Aug
9248,9248,Tuvalu,Funafuti,-8.31,179.13,2023,9,0,9/1/2023,0,23-Sep
9249,9249,Tuvalu,Funafuti,-8.31,179.13,2023,10,0,10/1/2023,0,23-Oct
9250,9250,Tuvalu,Funafuti,-8.31,179.13,2023,11,0,11/1/2023,0,23-Nov
9251,9251,Tuvalu,Funafuti,-8.31,179.13,2023,12,0,12/1/2023,0,23-Dec
9252,9252,Uganda,Kampala,0.2,32.3,2020,1,11150,1/1/2020,5,20-Jan
9253,9253,Uganda,Kampala,0.2,32.3,2020,2,9320,2/1/2020,4,20-Feb
9254,9254,Uganda,Kampala,0.2,32.3,2020,3,7660,3/1/2020,4,20-Mar
9255,9255,Uganda,Kampala,0.2,32.3,2020,4,8260,4/1/2020,4,20-Apr
9256,9256,Uganda,Kampala,0.2,32.3,2020,5,13040,5/1/2020,5,20-May
9257,9257,Uganda,Kampala,0.2,32.3,2020,6,11050,6/1/2020,5,20-Jun
9258,9258,Uganda,Kampala,0.2,32.3,2020,7,14040,7/1/2020,5,20-Jul
9259,9259,Uganda,Kampala,0.2,32.3,2020,8,23330,8/1/2020,5,20-Aug
9260,9260,Uganda,Kampala,0.2,32.3,2020,9,58180,9/1/2020,5,20-Sep
9261,9261,Uganda,Kampala,0.2,32.3,2020,10,38180,10/1/2020,5,20-Oct
9262,9262,Uganda,Kampala,0.2,32.3,2020,11,63930,11/1/2020,5,20-Nov
9263,9263,Uganda,Kampala,0.2,32.3,2020,12,95070,12/1/2020,5,20-Dec
9264,9264,Uganda,Kampala,0.2,32.3,2021,1,43970,1/1/2021,5,21-Jan
9265,9265,Uganda,Kampala,0.2,32.3,2021,2,31930,2/1/2021,5,21-Feb
9266,9266,Uganda,Kampala,0.2,32.3,2021,3,30210,3/1/2021,5,21-Mar
9267,9267,Uganda,Kampala,0.2,32.3,2021,4,33590,4/1/2021,5,21-Apr
9268,9268,Uganda,Kampala,0.2,32.3,2021,5,67730,5/1/2021,5,21-May
9269,9269,Uganda,Kampala,0.2,32.3,2021,6,224890,6/1/2021,6,21-Jun
9270,9270,Uganda,Kampala,0.2,32.3,2021,7,85890,7/1/2021,5,21-Jul
9271,9271,Uganda,Kampala,0.2,32.3,2021,8,260170,8/1/2021,6,21-Aug
9272,9272,Uganda,Kampala,0.2,32.3,2021,9,42880,9/1/2021,5,21-Sep
9273,9273,Uganda,Kampala,0.2,32.3,2021,10,42270,10/1/2021,5,21-Oct
9274,9274,Uganda,Kampala,0.2,32.3,2021,11,33680,11/1/2021,5,21-Nov
9275,9275,Uganda,Kampala,0.2,32.3,2021,12,158000,12/1/2021,6,21-Dec
9276,9276,Uganda,Kampala,0.2,32.3,2022,1,78390,1/1/2022,5,22-Jan
9277,9277,Uganda,Kampala,0.2,32.3,2022,2,28750,2/1/2022,5,22-Feb
9278,9278,Uganda,Kampala,0.2,32.3,2022,3,19450,3/1/2022,5,22-Mar
9279,9279,Uganda,Kampala,0.2,32.3,2022,4,11520,4/1/2022,5,22-Apr
9280,9280,Uganda,Kampala,0.2,32.3,2022,5,21250,5/1/2022,5,22-May
9281,9281,Uganda,Kampala,0.2,32.3,2022,6,46920,6/1/2022,5,22-Jun
9282,9282,Uganda,Kampala,0.2,32.3,2022,7,11050,7/1/2022,5,22-Jul
9283,9283,Uganda,Kampala,0.2,32.3,2022,8,26360,8/1/2022,5,22-Aug
9284,9284,Uganda,Kampala,0.2,32.3,2022,9,13220,9/1/2022,5,22-Sep
9285,9285,Uganda,Kampala,0.2,32.3,2022,10,12010,10/1/2022,5,22-Oct
9286,9286,Uganda,Kampala,0.2,32.3,2022,11,13330,11/1/2022,5,22-Nov
9287,9287,Uganda,Kampala,0.2,32.3,2022,12,10230,12/1/2022,5,22-Dec
9288,9288,Uganda,Kampala,0.2,32.3,2023,1,1210,1/1/2023,4,23-Jan
9289,9289,Uganda,Kampala,0.2,32.3,2023,2,1040,2/1/2023,4,23-Feb
9290,9290,Uganda,Kampala,0.2,32.3,2023,3,0,3/1/2023,0,23-Mar
9291,9291,Uganda,Kampala,0.2,32.3,2023,4,0,4/1/2023,0,23-Apr
9292,9292,Uganda,Kampala,0.2,32.3,2023,5,0,5/1/2023,0,23-May
9293,9293,Uganda,Kampala,0.2,32.3,2023,6,0,6/1/2023,0,23-Jun
9294,9294,Uganda,Kampala,0.2,32.3,2023,7,0,7/1/2023,0,23-Jul
9295,9295,Uganda,Kampala,0.2,32.3,2023,8,0,8/1/2023,0,23-Aug
9296,9296,Uganda,Kampala,0.2,32.3,2023,9,2240,9/1/2023,4,23-Sep
9297,9297,Uganda,Kampala,0.2,32.3,2023,10,0,10/1/2023,0,23-Oct
9298,9298,Uganda,Kampala,0.2,32.3,2023,11,700,11/1/2023,3,23-Nov
9299,9299,Uganda,Kampala,0.2,32.3,2023,12,0,12/1/2023,0,23-Dec
9300,9300,Ukraine,Kiev,50.3,30.28,2020,1,307120,1/1/2020,6,20-Jan
9301,9301,Ukraine,Kiev,50.3,30.28,2020,2,307770,2/1/2020,6,20-Feb
9302,9302,Ukraine,Kiev,50.3,30.28,2020,3,348960,3/1/2020,6,20-Mar
9303,9303,Ukraine,Kiev,50.3,30.28,2020,4,431150,4/1/2020,6,20-Apr
9304,9304,Ukraine,Kiev,50.3,30.28,2020,5,418850,5/1/2020,6,20-May
9305,9305,Ukraine,Kiev,50.3,30.28,2020,6,463770,6/1/2020,6,20-Jun
9306,9306,Ukraine,Kiev,50.3,30.28,2020,7,471350,7/1/2020,6,20-Jul
9307,9307,Ukraine,Kiev,50.3,30.28,2020,8,700050,8/1/2020,6,20-Aug
9308,9308,Ukraine,Kiev,50.3,30.28,2020,9,924930,9/1/2020,6,20-Sep
9309,9309,Ukraine,Kiev,50.3,30.28,2020,10,1625670,10/1/2020,7,20-Oct
9310,9310,Ukraine,Kiev,50.3,30.28,2020,11,2729980,11/1/2020,7,20-Nov
9311,9311,Ukraine,Kiev,50.3,30.28,2020,12,2140370,12/1/2020,7,20-Dec
9312,9312,Ukraine,Kiev,50.3,30.28,2021,1,1913280,1/1/2021,7,21-Jan
9313,9313,Ukraine,Kiev,50.3,30.28,2021,2,1806620,2/1/2021,7,21-Feb
9314,9314,Ukraine,Kiev,50.3,30.28,2021,3,3323770,3/1/2021,7,21-Mar
9315,9315,Ukraine,Kiev,50.3,30.28,2021,4,3021960,4/1/2021,7,21-Apr
9316,9316,Ukraine,Kiev,50.3,30.28,2021,5,1616610,5/1/2021,7,21-May
9317,9317,Ukraine,Kiev,50.3,30.28,2021,6,1073990,6/1/2021,7,21-Jun
9318,9318,Ukraine,Kiev,50.3,30.28,2021,7,1154900,7/1/2021,7,21-Jul
9319,9319,Ukraine,Kiev,50.3,30.28,2021,8,1251220,8/1/2021,7,21-Aug
9320,9320,Ukraine,Kiev,50.3,30.28,2021,9,2079350,9/1/2021,7,21-Sep
9321,9321,Ukraine,Kiev,50.3,30.28,2021,10,4706220,10/1/2021,7,21-Oct
9322,9322,Ukraine,Kiev,50.3,30.28,2021,11,3658960,11/1/2021,7,21-Nov
9323,9323,Ukraine,Kiev,50.3,30.28,2021,12,1995410,12/1/2021,7,21-Dec
9324,9324,Ukraine,Kiev,50.3,30.28,2022,1,4158920,1/1/2022,7,22-Jan
9325,9325,Ukraine,Kiev,50.3,30.28,2022,2,4119180,2/1/2022,7,22-Feb
9326,9326,Ukraine,Kiev,50.3,30.28,2022,3,1347190,3/1/2022,7,22-Mar
9327,9327,Ukraine,Kiev,50.3,30.28,2022,4,720680,4/1/2022,6,22-Apr
9328,9328,Ukraine,Kiev,50.3,30.28,2022,5,678600,5/1/2022,6,22-May
9329,9329,Ukraine,Kiev,50.3,30.28,2022,6,1016830,6/1/2022,7,22-Jun
9330,9330,Ukraine,Kiev,50.3,30.28,2022,7,443200,7/1/2022,6,22-Jul
9331,9331,Ukraine,Kiev,50.3,30.28,2022,8,768570,8/1/2022,6,22-Aug
9332,9332,Ukraine,Kiev,50.3,30.28,2022,9,1656090,9/1/2022,7,22-Sep
9333,9333,Ukraine,Kiev,50.3,30.28,2022,10,1739470,10/1/2022,7,22-Oct
9334,9334,Ukraine,Kiev,50.3,30.28,2022,11,845180,11/1/2022,6,22-Nov
9335,9335,Ukraine,Kiev,50.3,30.28,2022,12,661150,12/1/2022,6,22-Dec
9336,9336,Ukraine,Kiev,50.3,30.28,2023,1,201290,1/1/2023,6,23-Jan
9337,9337,Ukraine,Kiev,50.3,30.28,2023,2,70350,2/1/2023,5,23-Feb
9338,9338,Ukraine,Kiev,50.3,30.28,2023,3,34350,3/1/2023,5,23-Mar
9339,9339,Ukraine,Kiev,50.3,30.28,2023,4,2380,4/1/2023,4,23-Apr
9340,9340,Ukraine,Kiev,50.3,30.28,2023,5,880,5/1/2023,3,23-May
9341,9341,Ukraine,Kiev,50.3,30.28,2023,6,34820,6/1/2023,5,23-Jun
9342,9342,Ukraine,Kiev,50.3,30.28,2023,7,990,7/1/2023,3,23-Jul
9343,9343,Ukraine,Kiev,50.3,30.28,2023,8,990,8/1/2023,3,23-Aug
9344,9344,Ukraine,Kiev,50.3,30.28,2023,9,38300,9/1/2023,5,23-Sep
9345,9345,Ukraine,Kiev,50.3,30.28,2023,10,1210,10/1/2023,4,23-Oct
9346,9346,Ukraine,Kiev,50.3,30.28,2023,11,1550,11/1/2023,4,23-Nov
9347,9347,Ukraine,Kiev,50.3,30.28,2023,12,1590,12/1/2023,4,23-Dec
9348,9348,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,1,63010,1/1/2020,5,20-Jan
9349,9349,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,2,64550,2/1/2020,5,20-Feb
9350,9350,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,3,69660,3/1/2020,5,20-Mar
9351,9351,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,4,148550,4/1/2020,6,20-Apr
9352,9352,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,5,213550,5/1/2020,6,20-May
9353,9353,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,6,134030,6/1/2020,6,20-Jun
9354,9354,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,7,115460,7/1/2020,6,20-Jul
9355,9355,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,8,132300,8/1/2020,6,20-Aug
9356,9356,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,9,219980,9/1/2020,6,20-Sep
9357,9357,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,10,321820,10/1/2020,6,20-Oct
9358,9358,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,11,287620,11/1/2020,6,20-Nov
9359,9359,United Arab Emirates,Abu Dhabi,24.28,54.22,2020,12,307690,12/1/2020,6,20-Dec
9360,9360,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,1,850920,1/1/2021,6,21-Jan
9361,9361,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,2,672300,2/1/2021,6,21-Feb
9362,9362,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,3,577770,3/1/2021,6,21-Mar
9363,9363,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,4,523420,4/1/2021,6,21-Apr
9364,9364,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,5,490560,5/1/2021,6,21-May
9365,9365,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,6,551040,6/1/2021,6,21-Jun
9366,9366,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,7,476930,7/1/2021,6,21-Jul
9367,9367,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,8,385420,8/1/2021,6,21-Aug
9368,9368,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,9,253130,9/1/2021,6,21-Sep
9369,9369,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,10,177940,10/1/2021,6,21-Oct
9370,9370,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,11,209650,11/1/2021,6,21-Nov
9371,9371,United Arab Emirates,Abu Dhabi,24.28,54.22,2021,12,372070,12/1/2021,6,21-Dec
9372,9372,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,1,624380,1/1/2022,6,22-Jan
9373,9373,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,2,230720,2/1/2022,6,22-Feb
9374,9374,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,3,165970,3/1/2022,6,22-Mar
9375,9375,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,4,145140,4/1/2022,6,22-Apr
9376,9376,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,5,168700,5/1/2022,6,22-May
9377,9377,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,6,382310,6/1/2022,6,22-Jun
9378,9378,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,7,348810,7/1/2022,6,22-Jul
9379,9379,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,8,218900,8/1/2022,6,22-Aug
9380,9380,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,9,169780,9/1/2022,6,22-Sep
9381,9381,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,10,155300,10/1/2022,6,22-Oct
9382,9382,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,11,130660,11/1/2022,6,22-Nov
9383,9383,United Arab Emirates,Abu Dhabi,24.28,54.22,2022,12,110040,12/1/2022,6,22-Dec
9384,9384,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,1,17970,1/1/2023,5,23-Jan
9385,9385,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,2,18450,2/1/2023,5,23-Feb
9386,9386,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,3,2860,3/1/2023,4,23-Mar
9387,9387,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,4,2780,4/1/2023,4,23-Apr
9388,9388,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,5,1800,5/1/2023,4,23-May
9389,9389,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,6,1970,6/1/2023,4,23-Jun
9390,9390,United Arab Emirates,Abu Dhabi,24.28,54.22,2023,7,0,7/1/2023,0,23-Jul
